	Weekday	Hour	Temp	Rain	zipcode	count	rush
1765	4	21	63	0.01	10036.0	3	False
1766	4	21	63	0.01	11101.0	3	False
1767	4	21	63	0.01	11235.0	3	False
1768	4	21	63	0.03	10014.0	12	False
1769	4	21	63	0.03	10019.0	6	False
1770	4	21	63	0.03	10023.0	6	False
1771	4	21	63	0.03	10026.0	6	False
1772	4	21	63	0.03	10029.0	6	False
1773	4	21	63	0.03	10036.0	6	False
1774	4	21	63	0.03	11101.0	6	False
1775	4	21	63	0.03	11235.0	6	False
1776	4	22	62	0	10010.0	2	False
1777	4	22	62	0	10012.0	1	False
1778	4	22	62	0	10016.0	1	False
1779	4	22	62	0	10018.0	1	False
1780	4	22	62	0	10019.0	1	False
1781	4	22	62	0	10035.0	1	False
1782	4	22	62	0	11222.0	1	False
1783	4	23	60	0.02	10003.0	1	False
1784	4	23	60	0.02	10012.0	1	False
1785	4	23	60	0.02	10013.0	1	False
1786	4	23	60	0.02	10014.0	2	False
1787	4	23	60	0.02	10016.0	1	False
1788	4	23	60	0.02	10021.0	1	False
1789	4	23	60	0.02	10023.0	1	False
1790	4	23	60	0.02	11209.0	1	False
1791	4	23	60	0.02	11368.0	1	False
1792	5	0	57	0.02	10012.0	3	False
1793	5	0	57	0.02	10016.0	3	False
1794	5	0	57	0.07	10012.0	3	False
1795	5	0	57	0.07	10016.0	3	False
1796	5	0	57	0.08	10012.0	3	False
1797	5	0	57	0.08	10016.0	3	False
1798	5	1	57	0.1	10017.0	4	False
1799	5	1	57	0.1	11101.0	4	False
1800	5	1	57	0.1	11211.0	4	False
1801	5	1	57	0.1	11221.0	4	False
1802	5	1	57	0.16	10017.0	4	False
1803	5	1	57	0.16	11101.0	4	False
1804	5	1	57	0.16	11211.0	4	False
1805	5	1	57	0.16	11221.0	4	False
1806	5	1	57	0.25	10017.0	4	False
1807	5	1	57	0.25	11101.0	4	False
1808	5	1	57	0.25	11211.0	4	False
1809	5	1	57	0.25	11221.0	4	False
1810	5	1	57	0.41	10017.0	4	False
1811	5	1	57	0.41	11101.0	4	False
1812	5	1	57	0.41	11211.0	4	False
1813	5	1	57	0.41	11221.0	4	False
1814	5	2	56	0.06	10001.0	3	False
1815	5	2	56	0.06	10016.0	3	False
1816	5	2	56	0.06	10019.0	3	False
1817	5	2	56	0.06	10023.0	3	False
1818	5	2	56	0.1	10001.0	3	False
1819	5	2	56	0.1	10016.0	3	False
1820	5	2	56	0.1	10019.0	3	False
1821	5	2	56	0.1	10023.0	3	False
1822	5	2	57	0.1	10001.0	3	False
1823	5	2	57	0.1	10016.0	3	False
1824	5	2	57	0.1	10019.0	3	False
1825	5	2	57	0.1	10023.0	3	False
1826	5	3	56	0.04	11215.0	5	False
1827	5	3	57	0.01	11215.0	5	False
1828	5	3	57	0.06	11215.0	5	False
1829	5	3	57	0.09	11215.0	5	False
1830	5	3	57	0.2	11215.0	5	False
1831	5	4	57	0.06	10003.0	2	False
1832	5	4	57	0.06	10128.0	2	False
1833	5	4	57	0.1	10003.0	2	False
1834	5	4	57	0.1	10128.0	2	False
1835	5	6	57	0	10037.0	1	False
1836	5	7	57	0	10001.0	1	True
1837	5	7	57	0	10019.0	1	True
1838	5	8	57	0	10010.0	1	True
1839	5	8	57	0	11435.0	1	True
1840	5	10	57	0	10001.0	1	True
1841	5	10	57	0	10018.0	1	True
1842	5	11	58	0	10010.0	1	False
1843	5	12	59	0	10005.0	1	False
1844	5	12	59	0	10011.0	1	False
1845	5	12	59	0	10012.0	1	False
1846	5	12	59	0	11217.0	1	False
1847	5	13	60	0	10011.0	1	False
1848	5	13	60	0	11201.0	1	False
1849	5	14	64	0	10021.0	1	False
1850	5	14	64	0	11201.0	1	False
1851	5	15	65	0	10001.0	1	False
1852	5	15	65	0	10012.0	1	False
1853	5	15	65	0	10017.0	1	False
1854	5	15	65	0	10019.0	1	False
1855	5	16	69	0	10003.0	1	False
1856	5	16	69	0	11211.0	1	False
1857	5	17	69	0	10001.0	1	False
1858	5	17	69	0	10011.0	1	False
1859	5	17	69	0	10016.0	1	False
1860	5	17	69	0	10022.0	1	False
1861	5	17	69	0	10024.0	1	False
1862	5	18	69	0	10012.0	1	False
1863	5	18	69	0	10035.0	1	False
1864	5	18	69	0	10036.0	1	False
1865	5	19	66	0	10014.0	1	False
1866	5	19	66	0	10021.0	1	False
1867	5	20	60	0.1	10025.0	2	False
1868	5	20	60	0.1	10036.0	2	False
1869	5	20	62	0.02	10025.0	2	False
1870	5	20	62	0.02	10036.0	2	False
1871	5	21	60	0.02	10017.0	5	False
1872	5	21	60	0.02	10021.0	5	False
1873	5	21	60	0.02	10027.0	5	False
1874	5	21	60	0.05	10017.0	5	False
1875	5	21	60	0.05	10021.0	5	False
1876	5	21	60	0.05	10027.0	5	False
1877	5	21	60	0.17	10017.0	5	False
1878	5	21	60	0.17	10021.0	5	False
1879	5	21	60	0.17	10027.0	5	False
1880	5	21	60	0.2	10017.0	10	False
1881	5	21	60	0.2	10021.0	10	False
1882	5	21	60	0.2	10027.0	10	False
1883	5	22	60	0.01	10001.0	3	False
1884	5	22	60	0.01	10013.0	3	False
1885	5	22	60	0.01	10036.0	3	False
1886	5	22	60	0.02	10001.0	6	False
1887	5	22	60	0.02	10013.0	6	False
1888	5	22	60	0.02	10036.0	6	False
1889	5	23	59	0	10001.0	1	False
1890	5	23	59	0	10023.0	1	False
1891	5	23	59	0	10031.0	1	False
1892	6	0	58	0	10012.0	1	False
1893	6	0	58	0	11238.0	1	False
1894	6	1	59	0	10003.0	1	False
1895	6	1	59	0	10014.0	1	False
1896	6	1	59	0	10036.0	1	False
1897	6	2	58	0	10016.0	1	False
1898	6	2	58	0	10031.0	1	False
1899	6	2	58	0	11106.0	1	False
1900	6	6	57	0	10006.0	1	False
1901	6	6	57	0	10025.0	1	False
1902	6	9	55	0	10021.0	1	True
1903	6	9	55	0	10035.0	1	True
1904	6	11	58	0	10014.0	1	False
1905	6	11	58	0	10016.0	1	False
1906	6	12	62	0	10019.0	1	False
1907	6	12	62	0	10021.0	1	False
1908	6	12	62	0	10023.0	1	False
1909	6	12	62	0	11201.0	1	False
1910	6	13	66	0	10018.0	1	False
1911	6	13	66	0	10021.0	1	False
1912	6	13	66	0	10023.0	1	False
1913	6	13	66	0	11368.0	1	False
1914	6	15	74	0	10003.0	1	False
1915	6	15	74	0	10010.0	1	False
1916	6	15	74	0	10016.0	1	False
1917	6	15	74	0	11434.0	2	False
1918	6	16	77	0	10003.0	1	False
1919	6	16	77	0	10024.0	1	False
1920	6	16	77	0	10025.0	1	False
1921	6	16	77	0	11105.0	1	False
1922	6	16	77	0	11368.0	1	False
1923	6	16	77	0	11434.0	1	False
1924	6	17	78	0	10014.0	1	False
1925	6	18	80	0	10007.0	1	False
1926	6	18	80	0	10009.0	1	False
1927	6	18	80	0	10022.0	1	False
1928	6	18	80	0	11206.0	1	False
1929	6	19	79	0	10023.0	1	False
1930	6	20	79	0	10003.0	1	False
1931	6	20	79	0	10012.0	1	False
1932	6	20	79	0	10023.0	1	False
1933	6	20	79	0	11232.0	1	False
1934	6	21	78	0	10007.0	1	False
1935	6	21	78	0	10012.0	1	False
1936	6	21	78	0	10019.0	1	False
1937	6	21	78	0	11706.0	1	False
1938	6	22	75	0	10019.0	2	False
1939	6	23	74	0	10014.0	1	False
1940	6	23	74	0	10036.0	1	False
1941	0	0	70	0	10002.0	1	False
1942	0	0	70	0	10003.0	1	False
1943	0	0	70	0	10018.0	1	False
1944	0	1	70	0	10002.0	1	False
1945	0	2	69	0	10003.0	1	False
1946	0	2	69	0	10011.0	1	False
1947	0	3	69	0	10016.0	1	False
1948	0	5	69	0	10018.0	1	False
1949	0	7	66	0	10014.0	1	True
1950	0	8	68	0	10007.0	1	True
1951	0	9	67	0	10012.0	1	True
1952	0	10	67	0	10036.0	1	True
1953	0	10	67	0	11102.0	1	True
1954	0	11	68	0	10037.0	1	False
1955	0	12	69	0	10001.0	1	False
1956	0	13	73	0	10003.0	1	False
1957	0	14	79	0	10016.0	1	False
1958	0	14	79	0	10025.0	1	False
1959	0	14	79	0	11221.0	1	False
1960	0	14	79	0	11368.0	2	False
1961	0	15	81	0	10004.0	1	False
1962	0	16	84	0	10011.0	1	False
1963	0	16	84	0	11368.0	1	False
1964	0	17	85	0	10001.0	2	False
1965	0	17	85	0	10005.0	1	False
1966	0	17	85	0	10024.0	1	False
1967	0	18	85	0	10021.0	1	False
1968	0	19	85	0	10012.0	1	False
1969	0	19	85	0	10016.0	1	False
1970	0	19	85	0	10019.0	1	False
1971	0	19	85	0	10028.0	2	False
1972	0	19	85	0	10128.0	1	False
1973	0	19	85	0	11102.0	1	False
1974	0	19	85	0	11434.0	1	False
1975	0	20	84	0	10001.0	1	False
1976	0	20	84	0	10036.0	1	False
1977	0	20	84	0	11368.0	2	False
1978	0	21	84	0	10016.0	2	False
1979	0	21	84	0	10019.0	1	False
1980	0	21	84	0	11368.0	2	False
1981	0	22	83	0	10025.0	1	False
1982	0	22	83	0	11368.0	1	False
1983	0	23	80	0	10017.0	1	False
1984	1	0	80	0	10011.0	1	False
1985	1	1	79	0	10002.0	1	False
1986	1	5	76	0	10003.0	1	False
1987	1	5	76	0	10461.0	1	False
1988	1	6	74	0	10024.0	1	False
1989	1	7	73	0	10002.0	1	True
1990	1	7	73	0	10009.0	1	True
1991	1	7	73	0	10028.0	1	True
1992	1	8	72	0	10021.0	1	True
1993	1	8	72	0	10026.0	1	True
1994	1	8	72	0	10280.0	1	True
1995	1	9	71	0	10014.0	1	True
1996	1	9	71	0	10016.0	1	True
1997	1	9	71	0	10023.0	1	True
1998	1	11	74	0	10001.0	1	False
1999	1	11	74	0	10038.0	1	False
2000	1	12	75	0	10019.0	1	False
2001	1	12	75	0	10028.0	1	False
2002	1	13	78	0	10001.0	1	False
2003	1	13	78	0	10038.0	1	False
2004	1	14	83	0	10007.0	1	False
2005	1	14	83	0	10010.0	1	False
2006	1	14	83	0	10013.0	1	False
2007	1	14	83	0	10016.0	1	False
2008	1	14	83	0	10017.0	1	False
2009	1	14	83	0	10018.0	1	False
2010	1	14	83	0	10036.0	1	False
2011	1	15	82	0	10011.0	1	False
2012	1	15	82	0	10014.0	1	False
2013	1	15	82	0	10018.0	1	False
2014	1	15	82	0	10019.0	1	False
2015	1	15	82	0	11101.0	1	False
2016	1	16	81	0	10014.0	1	False
2017	1	16	81	0	10017.0	1	False
2018	1	16	81	0	10128.0	1	False
2019	1	17	85	0	10010.0	1	False
2020	1	17	85	0	10016.0	2	False
2021	1	17	85	0	10023.0	1	False
2022	1	18	81	0	10001.0	1	False
2023	1	18	81	0	10013.0	1	False
2024	1	18	81	0	10016.0	1	False
2025	1	18	81	0	10019.0	1	False
2026	1	18	81	0	10021.0	1	False
2027	1	19	83	0	10016.0	1	False
2028	1	19	83	0	10028.0	1	False
2029	1	19	83	0	10035.0	1	False
2030	1	20	85	0	10001.0	1	False
2031	1	20	85	0	10013.0	1	False
2032	1	20	85	0	10018.0	1	False
2033	1	20	85	0	10022.0	2	False
2034	1	21	83	0	10012.0	2	False
2035	1	21	83	0	10014.0	1	False
2036	1	23	80	0	10010.0	1	False
2037	1	23	80	0	10011.0	1	False
2038	1	23	80	0	10013.0	1	False
2039	1	23	80	0	10018.0	1	False
2040	1	23	80	0	10019.0	1	False
2041	2	0	78	0	11201.0	1	False
2042	2	1	77	0	10001.0	1	False
2043	2	4	64	0	10012.0	1	False
2044	2	4	64	0	11237.0	1	False
2045	2	5	62	0	10002.0	1	False
2046	2	5	62	0	10036.0	1	False
2047	2	6	62	0	10128.0	1	False
2048	2	7	61	0	10009.0	1	True
2049	2	7	61	0	10017.0	1	True
2050	2	7	61	0	10024.0	1	True
2051	2	7	61	0	10069.0	1	True
2052	2	8	60	0	10001.0	1	True
2053	2	8	60	0	10011.0	1	True
2054	2	8	60	0	10128.0	2	True
2055	2	9	59	0	10011.0	1	True
2056	2	9	59	0	10021.0	1	True
2057	2	9	59	0	10025.0	1	True
2058	2	10	58	0	10016.0	1	True
2059	2	10	58	0	10035.0	1	True
2060	2	11	57	0	10001.0	1	False
2061	2	11	57	0	10021.0	1	False
2062	2	11	57	0	11368.0	1	False
2063	2	12	57	0	10003.0	1	False
2064	2	12	57	0	10012.0	1	False
2065	2	12	57	0	10022.0	1	False
2066	2	13	56	0	10014.0	1	False
2067	2	13	56	0	10017.0	1	False
2068	2	13	56	0	10021.0	1	False
2069	2	13	56	0	11434.0	1	False
2070	2	14	56	0	10001.0	1	False
2071	2	14	56	0	10021.0	2	False
2072	2	15	56	0	10003.0	1	False
2073	2	15	56	0	10014.0	1	False
2074	2	15	56	0	10018.0	1	False
2075	2	15	56	0	10035.0	1	False
2076	2	16	57	0	10001.0	1	False
2077	2	16	57	0	10003.0	1	False
2078	2	16	57	0	11434.0	1	False
2079	2	17	58	0	10013.0	1	False
2080	2	17	58	0	10028.0	1	False
2081	2	17	58	0	10128.0	1	False
2082	2	17	58	0	11206.0	1	False
2083	2	18	60	0	10011.0	1	False
2084	2	18	60	0	10016.0	1	False
2085	2	18	60	0	10018.0	1	False
2086	2	18	60	0	10019.0	1	False
2087	2	18	60	0	10024.0	2	False
2088	2	18	60	0	10025.0	1	False
2089	2	19	60	0	10011.0	1	False
2090	2	19	60	0	10014.0	1	False
2091	2	19	60	0	10019.0	1	False
2092	2	19	60	0	10022.0	2	False
2093	2	19	60	0	10036.0	1	False
2094	2	19	60	0	10128.0	1	False
2095	2	20	58	0	10003.0	1	False
2096	2	20	58	0	10014.0	1	False
2097	2	20	58	0	10031.0	1	False
2098	2	20	58	0	10036.0	1	False
2099	2	21	58	0	10003.0	1	False
2100	2	21	58	0	10013.0	1	False
2101	2	21	58	0	10017.0	1	False
2102	2	21	58	0	10018.0	1	False
2103	2	22	57	0	10011.0	1	False
2104	2	22	57	0	10012.0	1	False
2105	2	22	57	0	10013.0	1	False
2106	2	22	57	0	10014.0	1	False
2107	2	22	57	0	10022.0	1	False
2108	2	22	57	0	10036.0	2	False
2109	2	22	57	0	11236.0	1	False
2110	2	23	56	0	10002.0	1	False
2111	2	23	56	0	10003.0	1	False
2112	2	23	56	0	10016.0	1	False
2113	2	23	56	0	11434.0	2	False
2114	3	0	56	0	10001.0	1	False
2115	3	0	56	0	10011.0	1	False
2116	3	1	55	0	10012.0	1	False
2117	3	1	55	0	10036.0	1	False
2118	3	4	54	0	10019.0	1	False
2119	3	5	53	0	10018.0	1	False
2120	3	6	53	0	10025.0	1	False
2121	3	6	53	0	10028.0	1	False
2122	3	6	53	0	11434.0	1	False
2123	3	7	53	0	10011.0	1	True
2124	3	7	53	0	10016.0	1	True
2125	3	7	53	0	10024.0	1	True
2126	3	7	53	0	10036.0	1	True
2127	3	8	53	0	10003.0	1	True
2128	3	8	53	0	10011.0	1	True
2129	3	9	53	0	10001.0	1	True
2130	3	9	53	0	10003.0	1	True
2131	3	9	53	0	10018.0	1	True
2132	3	9	53	0	10019.0	1	True
2133	3	10	52	0	10016.0	1	True
2134	3	10	52	0	11357.0	1	True
2135	3	11	53	0	10001.0	1	False
2136	3	11	53	0	10010.0	1	False
2137	3	11	53	0	10017.0	1	False
2138	3	11	53	0	10036.0	1	False
2139	3	12	53	0	10013.0	1	False
2140	3	12	53	0	10016.0	1	False
2141	3	12	53	0	10021.0	1	False
2142	3	12	53	0	10027.0	1	False
2143	3	12	53	0	11368.0	2	False
2144	3	13	54	0	10012.0	1	False
2145	3	13	54	0	11106.0	1	False
2146	3	13	54	0	11368.0	1	False
2147	3	14	56	0	10010.0	1	False
2148	3	14	56	0	10017.0	1	False
2149	3	14	56	0	10019.0	1	False
2150	3	14	56	0	10022.0	1	False
2151	3	14	56	0	11434.0	1	False
2152	3	15	60	0	10001.0	1	False
2153	3	15	60	0	10011.0	1	False
2154	3	16	63	0	10002.0	1	False
2155	3	16	63	0	10013.0	1	False
2156	3	16	63	0	10017.0	1	False
2157	3	16	63	0	10022.0	1	False
2158	3	16	63	0	11101.0	1	False
2159	3	17	64	0	10001.0	2	False
2160	3	17	64	0	10011.0	2	False
2161	3	17	64	0	10014.0	1	False
2162	3	17	64	0	10019.0	1	False
2163	3	17	64	0	10023.0	1	False
2164	3	18	63	0	10003.0	1	False
2165	3	18	63	0	10016.0	1	False
2166	3	18	63	0	10017.0	4	False
2167	3	18	63	0	10020.0	1	False
2168	3	18	63	0	10022.0	3	False
2169	3	18	63	0	10024.0	1	False
2170	3	19	62	0	10023.0	1	False
2171	3	19	62	0	11434.0	4	False
2172	3	20	60	0	10011.0	1	False
2173	3	20	60	0	10012.0	1	False
2174	3	20	60	0	10036.0	2	False
2175	3	20	60	0	10128.0	1	False
2176	3	21	59	0	10010.0	1	False
2177	3	21	59	0	10014.0	1	False
2178	3	21	59	0	10022.0	1	False
2179	3	21	59	0	11217.0	1	False
2180	3	22	58	0	10001.0	1	False
2181	3	22	58	0	10003.0	1	False
2182	3	22	58	0	10011.0	1	False
2183	3	22	58	0	10012.0	2	False
2184	3	22	58	0	10014.0	1	False
2185	3	22	58	0	10019.0	1	False
2186	3	22	58	0	10024.0	1	False
2187	3	22	58	0	10036.0	1	False
2188	3	23	57	0	10007.0	1	False
2189	3	23	57	0	10017.0	1	False
2190	3	23	57	0	10023.0	1	False
2191	4	0	57	0	10013.0	1	False
2192	4	0	57	0	10014.0	1	False
2193	4	0	57	0	10019.0	1	False
2194	4	0	57	0	10022.0	1	False
2195	4	0	57	0	10036.0	1	False
2196	4	2	57	0	10014.0	1	False
2197	4	3	57	0	10002.0	1	False
2198	4	3	57	0	10280.0	1	False
2199	4	4	57	0	10036.0	1	False
2200	4	5	57	0	10012.0	2	False
2201	4	5	57	0	10014.0	1	False
2202	4	6	57	0	10011.0	1	False
2203	4	7	57	0	10009.0	1	True
2204	4	7	57	0	10023.0	2	True
2205	4	7	57	0	11215.0	1	True
2206	4	8	57	0	10001.0	1	True
2207	4	8	57	0	10009.0	2	True
2208	4	8	57	0	10031.0	1	True
2209	4	9	55	0	10011.0	1	True
2210	4	9	55	0	10018.0	1	True
2211	4	10	57	0	10012.0	1	True
2212	4	10	57	0	10017.0	1	True
2213	4	10	57	0	10019.0	1	True
2214	4	10	57	0	10021.0	1	True
2215	4	10	57	0	10024.0	1	True
2216	4	10	57	0	10035.0	1	True
2217	4	10	57	0	11375.0	1	True
2218	4	11	59	0	10001.0	1	False
2219	4	11	59	0	10018.0	1	False
2220	4	11	59	0	10028.0	1	False
2221	4	11	59	0	11231.0	1	False
2222	4	12	61	0	10016.0	1	False
2223	4	12	61	0	10028.0	1	False
2224	4	12	61	0	11207.0	1	False
2225	4	12	61	0	11368.0	1	False
2226	4	13	63	0	10010.0	1	False
2227	4	13	63	0	10011.0	2	False
2228	4	13	63	0	10016.0	1	False
2229	4	13	63	0	10019.0	1	False
2230	4	13	63	0	10036.0	2	False
2231	4	13	63	0	11368.0	1	False
2232	4	14	67	0	10038.0	2	False
2233	4	15	71	0	10009.0	1	False
2234	4	15	71	0	10019.0	1	False
2235	4	16	70	0	10001.0	1	False
2236	4	16	70	0	10016.0	1	False
2237	4	16	70	0	10022.0	1	False
2238	4	16	70	0	10023.0	1	False
2239	4	16	70	0	11101.0	1	False
2240	4	17	72	0	10002.0	1	False
2241	4	17	72	0	10012.0	1	False
2242	4	17	72	0	10017.0	1	False
2243	4	17	72	0	10019.0	1	False
2244	4	17	72	0	10021.0	1	False
2245	4	17	72	0	10023.0	1	False
2246	4	17	72	0	10038.0	1	False
2247	4	19	74	0	10011.0	3	False
2248	4	19	74	0	10014.0	1	False
2249	4	19	74	0	10018.0	1	False
2250	4	19	74	0	10019.0	2	False
2251	4	19	74	0	10035.0	1	False
2252	4	19	74	0	11201.0	1	False
2253	4	19	74	0	11368.0	1	False
2254	4	20	74	0	10012.0	1	False
2255	4	20	74	0	10013.0	1	False
2256	4	20	74	0	10128.0	1	False
2257	4	21	73	0	10014.0	2	False
2258	4	21	73	0	10016.0	1	False
2259	4	21	73	0	10036.0	1	False
2260	4	22	71	0	10013.0	2	False
2261	4	22	71	0	10023.0	1	False
2262	4	22	71	0	10025.0	1	False
2263	4	23	67	0	10003.0	2	False
2264	4	23	67	0	10005.0	1	False
2265	4	23	67	0	10013.0	2	False
2266	4	23	67	0	10014.0	1	False
2267	4	23	67	0	10019.0	1	False
2268	4	23	67	0	10025.0	1	False
2269	4	23	67	0	10036.0	1	False
2270	5	0	65	0	10009.0	1	False
2271	5	0	65	0	10012.0	1	False
2272	5	0	65	0	11211.0	1	False
2273	5	1	65	0	10011.0	1	False
2274	5	1	65	0	10014.0	1	False
2275	5	1	65	0	11211.0	1	False
2276	5	2	64	0	10002.0	1	False
2277	5	2	64	0	10011.0	1	False
2278	5	3	62	0	10002.0	1	False
2279	5	3	62	0	10003.0	1	False
2280	5	3	62	0	10013.0	1	False
2281	5	3	62	0	11201.0	1	False
2282	5	4	61	0	10022.0	1	False
2283	5	4	61	0	11105.0	1	False
2284	5	6	59	0	11103.0	1	False
2285	5	6	59	0	11225.0	1	False
2286	5	7	58	0	10003.0	1	True
2287	5	8	58	0	10023.0	1	True
2288	5	8	58	0	10028.0	1	True
2289	5	9	59	0	10001.0	1	True
2290	5	9	59	0	10025.0	1	True
2291	5	9	59	0	10026.0	1	True
2292	5	10	60	0	10001.0	1	True
2293	5	10	60	0	10017.0	1	True
2294	5	10	60	0	10019.0	1	True
2295	5	10	60	0	10024.0	1	True
2296	5	11	62	0	10024.0	1	False
2297	5	12	64	0	10003.0	1	False
2298	5	12	64	0	10012.0	1	False
2299	5	12	64	0	10016.0	1	False
2300	5	12	64	0	10022.0	1	False
2301	5	13	66	0	10036.0	1	False
2302	5	13	66	0	10128.0	1	False
2303	5	14	67	0	11201.0	1	False
2304	5	15	71	0	10006.0	1	False
2305	5	15	71	0	10022.0	1	False
2306	5	15	71	0	10023.0	1	False
2307	5	16	71	0	10017.0	1	False
2308	5	16	71	0	10021.0	1	False
2309	5	16	71	0	10028.0	1	False
2310	5	17	69	0	10011.0	1	False
2311	5	17	69	0	10014.0	1	False
2312	5	17	69	0	10022.0	1	False
2313	5	17	69	0	10027.0	1	False
2314	5	17	69	0	10028.0	1	False
2315	5	17	69	0	10069.0	1	False
2316	5	17	69	0	10128.0	1	False
2317	5	18	69	0	10023.0	1	False
2318	5	18	69	0	11238.0	1	False
2319	5	19	67	0.01	10002.0	1	False
2320	5	19	67	0.01	10011.0	1	False
2321	5	19	67	0.01	10022.0	1	False
2322	5	20	61	0.02	10001.0	3	False
2323	5	20	61	0.02	10029.0	3	False
2324	5	20	61	0.04	10001.0	3	False
2325	5	20	61	0.04	10029.0	3	False
2326	5	20	65	0.04	10001.0	3	False
2327	5	20	65	0.04	10029.0	3	False
2328	5	21	68	0	10001.0	1	False
2329	5	21	68	0	10009.0	1	False
2330	5	21	68	0	10012.0	1	False
2331	5	21	68	0	11216.0	1	False
2332	5	21	68	0	11217.0	1	False
2333	5	22	68	0	10011.0	1	False
2334	5	22	68	0	10019.0	1	False
2335	5	22	68	0	10023.0	1	False
2336	5	22	68	0	10128.0	1	False
2337	5	22	68	0	11206.0	1	False
2338	5	22	68	0	11211.0	1	False
2339	5	23	63	0	10011.0	1	False
2340	5	23	63	0	10014.0	1	False
2341	5	23	63	0	10024.0	1	False
2342	5	23	63	0	11238.0	1	False
